title,runtime,audience_score,movie_score,tomatometer_count,user_rating_count,genre_Action,genre_Adventure,genre_Comedy,genre_Fantasy,genre_Horror,genre_Romance,genre_Sci-fi,genre_Special Interest,genre_Western,genre_FamilyKids,genre_AnimationManga,genre_FitnessSports,genre_DramaTele,genre_MusicalPerfarts,genre_ClassicsCult,genre_ArthouseInter,genre_ThrillMysSusp,genre_HistDocument,G,NC17,NR,PG,PG-13,R,ss_mean,ss_median,ss_p25,ss_p75,ss_std,ss_count,domestic_gross,domestic_opening,foreign_gross,markets,total_gross,markets_missing,audience_score_positive,movie_score_positive
Rush,123.0,88.0,88,223,78997.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7713004484304933,1.0,1.0,1.0,0.4209401900013309,223.0,26947624.0,187289.0,65058414.0,48.0,92006038.0,0.0,True,True
Last Vegas,105.0,59.0,46,146,53981.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.589041095890411,1.0,0.0,1.0,0.4937014716679165,146.0,63914167.0,16334566.0,70494858.0,49.0,134409025.0,0.0,True,False
I Will Follow You Into The Dark,112.0,21.0,11,9,173.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.5555555555555556,1.0,0.0,1.0,0.5270462766947299,9.0,,,,,,,False,False
The Starving Games,91.0,21.0,0,9,2611.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4444444444444444,0.0,0.0,1.0,0.5270462766947299,9.0,0.0,0.0,3906308.0,12.0,3906308.0,0.0,False,False
The Spectacular Now,95.0,76.0,91,164,38448.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8719512195121951,1.0,1.0,1.0,0.33516753076556394,164.0,6854611.0,197415.0,63980.0,4.0,6918591.0,0.0,True,True
Charlie Countryman,108.0,49.0,27,66,4953.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6060606060606061,1.0,0.0,1.0,0.492365963917331,66.0,11650.0,7973.0,432340.0,9.0,443990.0,0.0,False,False
Blue Jasmine,98.0,77.0,91,223,48998.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8609865470852018,1.0,1.0,1.0,0.3467388803834309,223.0,33405481.0,612064.0,64100000.0,44.0,97505481.0,0.0,True,True
Metallica Through the Never,93.0,73.0,79,66,13873.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.7121212121212122,1.0,0.0,1.0,0.4562439130098155,66.0,3419967.0,1576561.0,4553000.0,31.0,7972967.0,0.0,True,True
Ass Backwards,85.0,15.0,26,19,453.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5263157894736842,1.0,0.0,1.0,0.5129891760425771,19.0,61465.0,23190.0,0.0,,61465.0,1.0,False,False
I Used To Be Darker,90.0,43.0,81,21,406.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8571428571428571,1.0,1.0,1.0,0.3585685828003181,21.0,22214.0,3533.0,16760.0,,38974.0,1.0,False,True
In a World...,91.0,71.0,92,127,21041.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8503937007874016,1.0,1.0,1.0,0.35809771118181666,127.0,2963902.0,70541.0,151051.0,,3114953.0,1.0,True,True
The Fifth Estate,124.0,36.0,36,177,18744.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.6101694915254238,1.0,0.0,1.0,0.4890952623516749,177.0,3255008.0,1673351.0,5300000.0,30.0,8555008.0,0.0,False,False
No se aceptan devoluciones (Instructions Not Included),100.0,89.0,57,21,26372.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047619,1.0,1.0,1.0,0.4364357804719847,21.0,44467206.0,7846426.0,54616022.0,15.0,99083228.0,0.0,True,False
Dark Touch,90.0,28.0,64,11,905.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6363636363636364,1.0,0.0,1.0,0.504524979109513,11.0,0.0,0.0,256979.0,,256979.0,1.0,False,False
Bad Milo!,85.0,41.0,62,34,2013.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.38235294117647056,0.0,0.0,1.0,0.4932702180563818,34.0,19613.0,4503.0,0.0,,19613.0,1.0,False,False
Jackass Presents: Bad Grandpa,92.0,60.0,61,109,103995.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5596330275229358,1.0,0.0,1.0,0.498724162248225,109.0,102003019.0,32055177.0,49823528.0,31.0,151826547.0,0.0,True,False
Antisocial,90.0,18.0,14,7,210.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1.0,0.0,1.0,0.5345224838248488,7.0,0.0,0.0,11924.0,,11924.0,1.0,False,False
Vikingdom,114.0,25.0,43,7,506.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5714285714285714,1.0,0.0,1.0,0.5345224838248488,7.0,0.0,0.0,747872.0,,747872.0,1.0,False,False
A Perfect Man,95.0,24.0,20,5,310.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4,0.0,0.0,1.0,0.5477225575051662,5.0,7117.0,388.0,7030.0,,14147.0,1.0,False,False
Freezer,82.0,27.0,33,6,1898.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,0.5,0.0,1.0,0.5477225575051661,6.0,8906823.0,3607545.0,0.0,,8906823.0,1.0,False,False
The Sound Of Music Live!,,,44,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,159287539.0,0.0,126035.0,,159413574.0,1.0,False,False
StreetDance 2,85.0,37.0,41,27,2576.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.5555555555555556,1.0,0.0,1.0,0.5063696835418333,27.0,0.0,0.0,67070388.0,,67070388.0,1.0,False,False
Café de Flore,120.0,75.0,63,54,4002.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.7777777777777778,1.0,1.0,1.0,0.4196434545311265,54.0,0.0,0.0,316477.0,,316477.0,1.0,True,False
You're Next,94.0,60.0,78,153,42231.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.7320261437908496,1.0,0.0,1.0,0.4443584368104616,153.0,18494006.0,7020196.0,8401475.0,27.0,26895481.0,0.0,True,True
Terraferma,88.0,56.0,67,24,292.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.75,1.0,0.75,1.0,0.44232586846469135,24.0,19996.0,0.0,2323306.0,8.0,2343302.0,0.0,False,False
Wedding Palace,98.0,64.0,33,9,173.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8888888888888888,1.0,1.0,1.0,0.3333333333333333,9.0,19908.0,19908.0,7275.0,,27183.0,1.0,True,False
Riddick,119.0,56.0,57,168,97257.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6428571428571429,1.0,0.0,1.0,0.4805898856117,168.0,42025135.0,19030375.0,56312160.0,52.0,98337295.0,0.0,False,False
Lee Daniels' The Butler,132.0,78.0,72,194,79261.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7319587628865979,1.0,0.0,1.0,0.44408522539019535,194.0,116632095.0,24637312.0,59966813.0,44.0,176598908.0,0.0,True,True
Tiger Eyes,92.0,53.0,66,29,722.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7586206896551724,1.0,1.0,1.0,0.4354941703556926,29.0,27160.0,10874.0,0.0,,27160.0,1.0,False,False
Carrie,99.0,44.0,50,181,82060.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5911602209944752,1.0,0.0,1.0,0.4929833012361866,181.0,33800000.0,0.0,0.0,,33800000.0,1.0,False,False
Portrait of Wally,90.0,73.0,90,31,119.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7741935483870968,1.0,1.0,1.0,0.42502371850324144,31.0,,,,,,,True,True
Four,75.0,67.0,67,6,158.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8333333333333334,1.0,1.0,1.0,0.40824829046386296,6.0,0.0,0.0,1198.0,,1198.0,1.0,True,False
Runner Runner,91.0,33.0,8,119,43036.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4789915966386555,0.0,0.0,1.0,0.5016707593394724,119.0,19316646.0,7706712.0,43358449.0,50.0,62675095.0,0.0,False,False
How To Make Money Selling Drugs,96.0,91.0,77,39,7878.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6923076923076923,1.0,0.0,1.0,0.467571900119518,39.0,39192.0,9202.0,0.0,,39192.0,1.0,True,True
Thanks For Sharing,112.0,43.0,51,115,10792.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7478260869565218,1.0,0.5,1.0,0.4361610490598741,115.0,1065881.0,536591.0,2433561.0,15.0,3499442.0,0.0,False,False
+1,95.0,39.0,82,11,1338.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7272727272727273,1.0,0.5,1.0,0.4670993664969138,11.0,,,,,,,False,True
Closed Circuit,96.0,31.0,43,134,10953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6492537313432836,1.0,0.0,1.0,0.4789942892366367,134.0,5750401.0,2464931.0,581538.0,12.0,6331939.0,0.0,False,False
A.C.O.D.,87.0,28.0,52,58,5687.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6551724137931034,1.0,0.0,1.0,0.4794633014853841,58.0,175705.0,19001.0,0.0,,175705.0,1.0,False,False
Big Sur,100.0,38.0,42,24,1073.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7083333333333334,1.0,0.0,1.0,0.4643056214875365,24.0,37466.0,16835.0,0.0,,37466.0,1.0,False,False
Blue Caprice,93.0,51.0,83,82,7248.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.8170731707317073,1.0,1.0,1.0,0.38898566352990144,82.0,93995.0,13400.0,0.0,,93995.0,1.0,False,True
Fruitvale Station,84.0,87.0,94,205,39131.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,1.0,1.0,1.0,0.4009791936316522,205.0,16101339.0,386291.0,1284491.0,13.0,17385830.0,0.0,True,True
Inequality For All,85.0,88.0,90,61,8847.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6721311475409836,1.0,0.0,1.0,0.473332563687514,61.0,1205273.0,140888.0,0.0,,1205273.0,1.0,True,True
20 Feet From Stardom,89.0,82.0,99,125,13474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.888,1.0,1.0,1.0,0.3166355389341648,125.0,4946445.0,54596.0,892923.0,13.0,5839368.0,0.0,True,True
Rewind This!,90.0,74.0,100,21,379.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.9523809523809524,1.0,1.0,1.0,0.2182178902359924,21.0,11175164.0,4050655.0,19401346.0,37.0,30576510.0,0.0,True,True
Big Ass Spider!,85.0,44.0,78,27,1098.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,1.0,0.0,1.0,0.4803844614152614,27.0,0.0,0.0,0.0,,0.0,1.0,False,True
Our Nixon,84.0,74.0,91,43,1069.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7209302325581395,1.0,0.0,1.0,0.4538502687508103,43.0,20584.0,6090.0,0.0,,20584.0,1.0,True,True
Short Term 12,21.0,92.0,98,167,21374.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.940119760479042,1.0,1.0,1.0,0.2379784034545691,167.0,1013100.0,56206.0,632064.0,7.0,1645164.0,0.0,True,True
I'm In Love With A Church Girl,119.0,64.0,6,18,3910.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.3834824944236852,18.0,2387730.0,971826.0,115662.0,3.0,2503392.0,0.0,True,False
Kiss the Water,80.0,53.0,87,15,151.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8666666666666667,1.0,1.0,1.0,0.3518657752744984,15.0,0.0,0.0,13295.0,,13295.0,1.0,False,True
A Single Shot,116.0,31.0,51,47,4593.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.7659574468085106,1.0,1.0,1.0,0.4279763279438432,47.0,18642.0,10020.0,0.0,,18642.0,1.0,False,False
Enough Said,93.0,75.0,95,185,43144.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8054054054054054,1.0,1.0,1.0,0.3969626159336463,185.0,17550872.0,232800.0,7738000.0,25.0,25288872.0,0.0,True,True
It's Better to Jump,73.0,70.0,75,8,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.875,1.0,1.0,1.0,0.3535533905932738,8.0,0.0,0.0,14915.0,,14915.0,1.0,True,True
Birth Of The Living Dead,76.0,72.0,96,25,2441.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.92,1.0,1.0,1.0,0.2768874620972691,25.0,9802.0,1239.0,0.0,,9802.0,1.0,True,True
Nativity!,106.0,65.0,46,26,1542.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5769230769230769,1.0,0.0,1.0,0.5038314736557788,26.0,0.0,0.0,8397364.0,,8397364.0,1.0,True,False
The Lone Ranger,149.0,51.0,31,242,137003.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5495867768595041,1.0,0.0,1.0,0.4985662375937688,242.0,89302115.0,29210849.0,171200000.0,54.0,260502115.0,0.0,False,False
Elysium,97.0,58.0,66,251,162756.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7131474103585658,1.0,0.0,1.0,0.4531958232191323,251.0,93050117.0,29807393.0,193090583.0,57.0,286140700.0,0.0,False,False
Percy Jackson: Sea of Monsters,110.0,55.0,42,117,103715.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5470085470085471,1.0,0.0,1.0,0.4999263134621302,117.0,68559554.0,14401054.0,131290761.0,53.0,199850315.0,0.0,False,False
Cassadaga,112.0,24.0,18,11,314.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4545454545454545,0.0,0.0,1.0,0.5222329678670935,11.0,2544.0,1678.0,0.0,,2544.0,1.0,False,False
Caesar Must Die,76.0,73.0,92,50,3477.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4040610178208844,50.0,76908.0,0.0,1490431.0,15.0,1567339.0,0.0,True,True
One Direction: This Is Us,92.0,79.0,64,92,31225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.6304347826086957,1.0,0.0,1.0,0.485331908732589,92.0,28873374.0,15815497.0,39659524.0,52.0,68532898.0,0.0,True,False
Ain't Them Bodies Saints,105.0,61.0,78,130,12222.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7846153846153846,1.0,1.0,1.0,0.4126791907646433,130.0,396519.0,26419.0,634724.0,11.0,1031243.0,0.0,True,True
More Than Honey,91.0,79.0,100,39,2440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8974358974358975,1.0,1.0,1.0,0.3073547406047281,39.0,79772.0,5225.0,1526116.0,7.0,1605888.0,0.0,True,True
Kick-Ass 2,103.0,57.0,32,205,112720.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5853658536585366,1.0,0.0,1.0,0.4938647983247948,205.0,28795985.0,13332955.0,32000000.0,47.0,60795985.0,0.0,False,False
"Love, Marilyn",105.0,58.0,65,23,356.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8260869565217391,1.0,1.0,1.0,0.3875533878815898,23.0,6950.0,4000.0,0.0,,6950.0,1.0,False,False
Museum Hours,106.0,61.0,94,70,2224.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8428571428571429,1.0,1.0,1.0,0.3665631323806364,70.0,561457.0,29400.0,77664.0,,639121.0,1.0,True,True
Una noche (One Night),86.0,70.0,83,23,918.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8695652173913043,1.0,1.0,1.0,0.34435022157509104,23.0,0.0,0.0,0.0,,0.0,1.0,True,True
InAPPropriate Comedy,84.0,22.0,0,5,3143.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.0,228004.0,156414.0,0.0,,228004.0,1.0,False,False
Insidious: Chapter 2,106.0,57.0,39,123,91713.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4878048780487805,0.0,0.0,1.0,0.5018956468269858,123.0,83586447.0,40272103.0,78332871.0,49.0,161919318.0,0.0,False,False
C.O.G.,92.0,35.0,69,35,4956.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1.0,0.0,1.0,0.4583492485141056,35.0,55301.0,32677.0,0.0,,55301.0,1.0,False,True
The Crash Reel,109.0,94.0,96,46,2103.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.8478260869565217,1.0,1.0,1.0,0.3631584474730204,46.0,,,,,,,True,True
Hell Baby,98.0,27.0,29,38,4965.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3157894736842105,0.0,0.0,1.0,0.4710691208760756,38.0,8785.0,4980.0,0.0,,8785.0,1.0,False,False
Linsanity,88.0,77.0,63,24,692.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.9166666666666666,1.0,1.0,1.0,0.2823298512866399,24.0,302645.0,99462.0,30345.0,,332990.0,1.0,True,False
Don Jon,90.0,58.0,79,197,76406.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7512690355329951,1.0,1.0,1.0,0.4333788860607409,197.0,24477704.0,8677009.0,3800000.0,40.0,28277704.0,0.0,False,True
The Berlin File,120.0,57.0,38,13,456.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,13.0,665210.0,0.0,48306808.0,,48972018.0,1.0,False,False
Ghost Team One,107.0,68.0,36,11,523.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6363636363636364,1.0,0.0,1.0,0.504524979109513,11.0,9195.0,7345.0,0.0,,9195.0,1.0,True,False
Night Train To Lisbon,109.0,60.0,43,28,948.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8571428571428571,1.0,1.0,1.0,0.3563483225498992,28.0,0.0,0.0,12020387.0,13.0,12020387.0,0.0,True,False
Savannah,101.0,35.0,13,15,388.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,1.0,1.0,1.0,0.41403933560541256,15.0,74787599.0,10035412.0,0.0,,74787599.0,1.0,False,False
Cottage Country,92.0,29.0,20,5,269.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,1.0,0.0,1.0,0.5477225575051661,5.0,0.0,0.0,174306.0,,174306.0,1.0,False,False
CBGB,101.0,42.0,7,44,3929.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.7045454545454546,1.0,0.0,1.0,0.4615215208036401,44.0,40400.0,3909.0,0.0,,40400.0,1.0,False,False
Breakup at a Wedding,85.0,65.0,67,6,136.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,1.0,0.5477225575051661,6.0,,,,,,,True,False
Sweetwater,95.0,35.0,27,15,432.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5333333333333333,1.0,0.0,1.0,0.5163977794943222,15.0,6147.0,0.0,0.0,,6147.0,1.0,False,False
Last Love,115.0,53.0,31,39,1048.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6153846153846154,1.0,0.0,1.0,0.4928640580901442,39.0,0.0,0.0,2967122.0,18.0,2967122.0,0.0,False,False
Gori Tere Pyaar Mein,150.0,27.0,44,9,530.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2222222222222222,0.0,0.0,0.0,0.4409585518440984,9.0,342184.0,199463.0,366256.0,4.0,708440.0,0.0,False,False
All the Boys Love Mandy Lane,90.0,31.0,44,64,27824.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.578125,1.0,0.0,1.0,0.4977628523130841,64.0,0.0,0.0,1893697.0,20.0,1893697.0,0.0,False,False
Winnie Mandela,107.0,56.0,19,37,3066.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6216216216216216,1.0,0.0,1.0,0.4916723926983715,37.0,80634.0,61847.0,0.0,,80634.0,1.0,False,False
The Wolverine,136.0,69.0,71,255,253160.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7176470588235294,1.0,0.0,1.0,0.4510293923209199,255.0,132556852.0,53113752.0,282271394.0,56.0,414828246.0,0.0,True,True
Despicable Me 2,98.0,85.0,75,182,369611.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6703296703296703,1.0,0.0,1.0,0.4713902104371955,182.0,368065385.0,83517315.0,602700620.0,56.0,970766005.0,0.0,True,True
Fast & Furious 6,130.0,84.0,70,203,348551.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6108374384236454,1.0,0.0,1.0,0.4887656590663001,203.0,238679850.0,97375245.0,550000000.0,56.0,788679850.0,0.0,True,True
The Smurfs 2,105.0,56.0,14,94,73511.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4574468085106383,0.0,0.0,1.0,0.5008571924688409,94.0,71017784.0,17548389.0,276527576.0,58.0,347545360.0,0.0,False,False
Battle of the Year,109.0,49.0,6,53,17436.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.490566037735849,0.0,0.0,1.0,0.5046949386828399,53.0,8888355.0,4603177.0,7661122.0,41.0,16549477.0,0.0,False,False
Man of Tai Chi,105.0,50.0,70,66,12518.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6818181818181818,1.0,0.0,1.0,0.469339664081058,66.0,100144.0,61054.0,5364741.0,12.0,5464885.0,0.0,False,True
Jayne Mansfield's Car,121.0,40.0,35,37,1579.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4594594594594595,0.0,0.0,1.0,0.5052279240652235,37.0,14836.0,9320.0,64342.0,4.0,79178.0,0.0,False,False
The Angels' Share,106.0,78.0,89,99,6904.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8585858585858586,1.0,1.0,1.0,0.3502215336827857,99.0,346669.0,18837.0,6687338.0,28.0,7034007.0,0.0,True,True
The Hunt (Jagten),111.0,93.0,92,133,21308.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8270676691729323,1.0,1.0,1.0,0.3796185923913936,133.0,613308.0,43045.0,16128949.0,28.0,16742257.0,0.0,True,True
Our Children,111.0,69.0,93,44,2315.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.6818181818181818,1.0,0.0,1.0,0.4711552981879444,44.0,23203.0,5500.0,677012.0,5.0,700215.0,0.0,True,True
Sightseers,98.0,62.0,85,105,9041.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4019184762342502,105.0,61782.0,7384.0,2061127.0,13.0,2122909.0,0.0,True,True
Berberian Sound Studio,94.0,53.0,85,98,3255.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7653061224489796,1.0,1.0,1.0,0.4259863123536304,98.0,38493.0,6605.0,274264.0,4.0,312757.0,0.0,False,True
The Seasoning House,94.0,41.0,21,14,540.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.0,1.0,0.5188745216627708,14.0,0.0,0.0,8046.0,,8046.0,1.0,False,False
Twenty8k,102.0,16.0,17,6,79.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.6666666666666666,1.0,0.25,1.0,0.5163977794943222,6.0,0.0,0.0,2517.0,,2517.0,1.0,False,False
The Family,112.0,41.0,29,136,51195.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.6102941176470589,1.0,0.0,1.0,0.4894864144090902,136.0,36918811.0,14034764.0,41500000.0,46.0,78418811.0,0.0,False,False
